"","epi_ctry","epi_subj","score"
"192","US",10578,1
"193","US",10579,1
"194","US",10580,0
"195","US",10581,0
"196","US",10582,1
"197","US",10583,0
"198","US",10584,2
"199","US",10585,2
"200","US",10586,1
"201","US",10587,0
"202","US",10588,2
"203","US",10589,1
"204","US",10590,2
"205","US",10591,2
"206","US",10592,0
"207","US",10593,0
"208","US",10594,0
"209","US",10595,0
"210","US",10596,1
"211","US",10597,2
"212","US",10598,2
"213","US",10599,2
"214","US",10600,1
"215","US",10601,1
"216","US",10602,0
"217","US",10603,2
"218","US",10604,2
"219","US",10605,2
"220","US",10606,1
"221","US",10608,1
"222","US",10609,1
"223","US",10610,1
"224","US",10611,2
"225","US",10612,2
"226","US",10613,0
"227","Ghana",40601,1
"228","Ghana",40602,2
"229","Ghana",40603,0
"230","Ghana",40604,2
"231","Ghana",40605,2
"232","Ghana",40606,1
"233","Ghana",40607,0
"234","Ghana",40608,1
"235","Ghana",40609,2
"236","Ghana",40610,2
"237","Ghana",40611,0
"238","Ghana",40612,2
"239","Ghana",40613,1
"240","Ghana",40614,2
"241","Ghana",40615,1
"242","Ghana",40616,1
"243","Ghana",40617,1
"244","Ghana",40618,1
"245","Ghana",40619,1
"246","Ghana",40620,1
"247","Ghana",40621,0
"248","Ghana",40622,1
"249","Ghana",40623,0
"250","Ghana",40624,0
"251","Ghana",40625,1
"252","Ghana",40626,0
"253","Ghana",40627,2
"254","Ghana",40628,1
"255","Ghana",40629,1
"256","Ghana",40630,1
"257","Ghana",40631,1
"258","Ghana",40632,0
"259","Ghana",40633,1
"260","Ghana",40634,2
"261","Ghana",40635,1
"262","Ghana",40636,1
"263","Ghana",40637,0
"264","Ghana",40638,2
"265","Ghana",40639,2
"266","Ghana",40640,2
"267","Ghana",40641,1
"268","Ghana",40642,1
"269","Ghana",40643,2
"270","Ghana",40644,2
"271","Ghana",40645,1
"272","Ghana",40646,1
"273","Ghana",40647,2
"274","Ghana",40648,2
"275","Ghana",40649,2
"276","Ghana",40650,2
"277","Ghana",40651,1
"278","Ghana",40652,1
"279","Ghana",40653,0
"280","Ghana",40654,2
"281","Ghana",40655,0
"282","Ghana",40656,1
"283","Ghana",40657,0
"284","Ghana",40658,0
"285","Ghana",40659,1
"286","Ghana",40660,2
"287","Ghana",40661,1
"288","Ghana",40662,1
"289","Ghana",40663,1
"290","Ghana",40664,2
"291","Ghana",40665,1
"292","Ghana",40666,1
"293","Ghana",40667,1
"294","Ghana",40668,2
"295","Ghana",40669,0
"296","Ghana",40670,0
"297","Ghana",40671,2
"298","Ghana",40672,0
"299","Ghana",40673,1
"300","Ghana",40674,1
"301","Ghana",40675,2
"302","Ghana",40676,0
"303","Ghana",40677,0
"304","Ghana",40678,2
"305","Ghana",40679,2
"306","Ghana",40680,2
"307","Ghana",40681,0
"308","Ghana",40682,2
"309","Ghana",40683,0
"310","Ghana",40684,1
"311","Ghana",40685,2
"312","Ghana",40686,1
"313","Ghana",40687,0
"314","Ghana",40688,2
"315","Ghana",40689,2
"316","Ghana",40690,2
"317","Ghana",40691,1
"318","Ghana",40692,1
"319","Ghana",40693,2
"320","Ghana",40694,1
"321","Ghana",40695,2
"322","Ghana",40696,1
"323","Ghana",40697,0
"324","Ghana",40698,0
"325","Ghana",40699,2
"326","Ghana",40700,1
"327","Ghana",40701,0
"328","Ghana",40702,2
"329","Ghana",40703,2
"330","Ghana",40704,1
"331","Ghana",40705,1
"332","Ghana",40706,1
"333","Ghana",40707,1
"334","Ghana",40708,0
"335","Ghana",40709,1
"336","Ghana",40710,2
"337","Ghana",40711,0
"338","Ghana",40712,1
"339","Ghana",40713,2
"340","Ghana",40714,2
"341","Ghana",40715,0
"342","Ghana",40716,2
"343","Ghana",40717,0
"344","Ghana",40718,1
"345","Ghana",40719,0
"346","Ghana",40720,2
"347","Ghana",40721,1
"348","Ghana",40722,1
"349","Ghana",40723,1
"350","Ghana",40724,2
"351","Ghana",40725,0
"352","Ghana",40726,0
"353","Ghana",40727,1
"354","Ghana",40728,0
"355","Ghana",40729,2
"356","Ghana",40730,2
"357","Ghana",40731,1
"358","Ghana",40732,1
"359","Ghana",40733,1
"360","Ghana",40734,2
"361","Ghana",40735,0
"362","Ghana",40736,0
"363","Ghana",40737,1
"364","Ghana",40738,1
"365","Ghana",40739,1
"366","Ghana",40740,0
"367","Ghana",40741,0
"368","Ghana",40742,1
"369","Ghana",40743,0
"370","Ghana",40744,1
"371","Ghana",40745,2
"372","Ghana",40746,1
"373","Ghana",40747,2
"374","Ghana",40748,2
"375","Ghana",40749,1
"376","Ghana",40750,1
"377","Ghana",40751,0
"378","Ghana",40752,1
"379","Ghana",40753,2
"380","Ghana",40754,2
"381","Ghana",40755,1
"382","Ghana",40756,0
"383","Ghana",40757,2
"384","Ghana",40758,0
"385","Ghana",40759,1
"386","Ghana",40760,1
"387","Ghana",40761,2
"388","Ghana",40762,2
"389","Ghana",40763,2
"390","Ghana",40764,1
"391","Ghana",40765,0
"392","Ghana",40766,1
"393","Ghana",40767,1
"394","Ghana",40768,2
"395","Ghana",40769,0
"396","Ghana",40770,2
"397","Ghana",40771,0
"398","Ghana",40772,0
"399","Ghana",40773,1
"400","Ghana",40774,2
"401","Ghana",40775,1
"402","Ghana",40776,2
"403","Ghana",40777,1
"404","Ghana",40778,1
"405","Ghana",40779,2
"406","Ghana",40780,2
"407","Ghana",40781,0
"408","Ghana",40782,0
"409","Ghana",40783,1
"410","Ghana",40784,1
"411","Ghana",40785,1
"412","Ghana",40786,1
"413","Ghana",40787,1
"414","Ghana",40788,0
"415","Ghana",40789,0
"416","Ghana",40790,2
"417","Ghana",40791,1
"418","Ghana",40792,0
"419","Ghana",40793,0
"420","Ghana",40794,0
"421","Ghana",40795,2
"422","Ghana",40796,2
"423","Ghana",40797,1
"424","Ghana",40798,0
"425","Ghana",40799,0
"426","Ghana",40800,1
"427","Ghana",40801,2
"428","Ghana",40802,1
"429","Ghana",40803,1
"430","Ghana",40804,0
"431","Ghana",40805,0
"432","Ghana",40806,1
"433","Ghana",40807,0
"434","Ghana",40808,2
"435","Ghana",40809,2
"436","Ghana",40810,0
"437","Ghana",40811,1
"438","Ghana",40812,1
"439","Ghana",40813,2
"440","Ghana",40814,0
"441","Ghana",40815,1
"442","Ghana",40816,2
"443","Ghana",40817,2
"444","Ghana",40818,2
"445","Ghana",40819,1
"446","Ghana",40820,1
"447","Ghana",40821,1
"448","Ghana",40822,1
"449","Ghana",40823,2
"450","Ghana",40824,0
"451","Ghana",40825,0
"452","Ghana",40826,0
"453","Ghana",40827,0
"454","Ghana",40828,1
"455","Ghana",40829,1
"456","Ghana",40830,1
"457","Ghana",40831,2
"458","Ghana",40832,1
"459","Ghana",40833,2
"460","Ghana",40834,2
"461","Ghana",40835,0
"462","Ghana",40836,2
"463","Ghana",40837,1
"464","Ghana",40838,0
"465","Ghana",40839,1
"466","Thailand",30699,1
"467","Thailand",30700,2
"468","Thailand",30701,1
"469","Thailand",30702,1
"470","Thailand",30703,0
"471","Thailand",30704,0
"472","Thailand",30705,0
"473","Thailand",30706,0
"474","Thailand",30707,1
"475","Thailand",30708,0
"476","Thailand",30709,1
"477","Thailand",30710,0
"478","Thailand",30711,0
"479","Thailand",30712,2
"480","Thailand",30713,2
"481","Thailand",30714,0
"482","Thailand",30715,2
"483","Thailand",30716,2
"484","Thailand",30717,2
"485","Thailand",30718,1
"486","Thailand",30719,0
"487","Thailand",30720,2
"488","Thailand",30721,0
"489","Thailand",30722,0
"490","Thailand",30723,0
"491","Thailand",30724,0
"492","Thailand",30725,0
"493","Thailand",30726,2
"494","Thailand",30727,2
"495","Thailand",30728,0
"496","Thailand",30729,2
"497","Thailand",30730,0
"498","Thailand",30731,1
"499","Thailand",30732,0
"500","Thailand",30733,0
"501","Thailand",30734,0
"502","Thailand",30735,0
"503","Thailand",30736,1
"504","Thailand",30737,0
"505","Thailand",30738,0
"506","Thailand",30739,2
"507","Thailand",30740,1
"508","Thailand",30741,0
"509","Thailand",30742,1
"510","Thailand",30743,2
"511","Thailand",30744,0
"512","Thailand",30745,2
"513","Thailand",30746,2
"514","Thailand",30747,0
"515","Thailand",30748,0
"516","Thailand",30749,1
"517","Thailand",30750,1
"518","Thailand",30751,1
"519","Thailand",30752,1
"520","Thailand",30753,2
"521","Thailand",30754,2
"522","Thailand",30755,1
"523","Thailand",30756,0
"524","Thailand",30757,0
"525","Thailand",30758,2
"526","Thailand",30759,1
"527","Thailand",30760,0
"528","Thailand",30761,1
"529","Thailand",30762,2
"530","Thailand",30763,2
"531","Thailand",30764,2
"532","Thailand",30765,0
"533","Thailand",30766,1
"534","Thailand",30767,0
"535","Thailand",30768,2
"536","Thailand",30769,1
"537","Thailand",30770,1
"538","Thailand",30771,1
"539","Thailand",30772,2
"540","Thailand",30773,2
"541","Thailand",30774,1
"542","Thailand",30775,1
"543","Thailand",30776,0
"544","Thailand",30777,1
"545","Thailand",30778,2
"546","Thailand",30779,2
"547","Thailand",30780,0
"548","Thailand",30781,2
"549","Thailand",30782,1
"550","Thailand",30783,1
"551","Thailand",30784,0
"552","Thailand",30785,2
"553","Thailand",30786,0
"554","Thailand",30787,1
"555","Thailand",30788,2
"556","Thailand",30789,0
"557","Thailand",30790,0
"558","Thailand",30791,1
"559","Thailand",30792,2
"560","Thailand",30793,2
"561","Thailand",30794,1
"562","Thailand",30795,0
"563","Thailand",30796,2
"564","Thailand",30797,2
"565","Thailand",30798,0
"566","Thailand",30799,2
"567","Thailand",30800,0
"568","Thailand",30801,1
"569","Thailand",30802,0
"570","Thailand",30803,2
"571","Thailand",30804,1
"572","Thailand",30805,1
"573","Thailand",30806,1
"574","Thailand",30807,2
"575","Thailand",30808,2
"576","Thailand",30809,2
"577","Thailand",30810,2
"578","Thailand",30811,1
"579","Thailand",30812,1
"580","Thailand",30813,1
"581","Thailand",30814,1
"582","Thailand",30815,0
"583","Thailand",30816,2
"584","Thailand",30817,0
"585","Thailand",30818,0
"586","Thailand",30819,0
"587","Thailand",30820,1
"588","Thailand",30821,2
"589","Thailand",30822,1
"590","Thailand",30823,2
"591","Thailand",30824,1
"592","Thailand",30825,2
"593","Thailand",30826,2
"594","Thailand",30827,2
"595","Thailand",30828,2
"596","Thailand",30829,0
"597","Thailand",30830,0
"598","Thailand",30831,1
"599","Thailand",30832,0
"600","Thailand",30833,0
"601","Thailand",30834,0
"602","Thailand",30835,2
"603","Thailand",30836,2
"604","Thailand",30837,0
"605","Thailand",30838,0
"606","Thailand",30839,0
"607","Thailand",30840,1
"608","Thailand",30841,1
"609","Thailand",30842,0
"610","Thailand",30843,2
"611","Thailand",30844,2
"612","Thailand",30845,2
"613","Thailand",30846,2
"614","Thailand",30847,0
"615","Thailand",30848,1
"616","Thailand",30849,2
"617","Thailand",30850,2
"618","Thailand",30851,0
"619","Thailand",30852,0
"620","Thailand",30853,2
"621","Thailand",30854,2
"622","Thailand",30855,1
"623","Thailand",30856,2
"624","Thailand",30857,2
"625","Thailand",30858,1
"626","Thailand",30859,2
"627","Thailand",30860,1
"628","Thailand",30861,1
"629","Thailand",30862,1
"630","Thailand",30863,1
"631","Thailand",30864,1
"632","Thailand",30865,1
"633","Thailand",30866,2
"634","Thailand",30867,0
"635","Thailand",30868,1
"636","Thailand",30869,1
"637","Thailand",30870,1
"638","Thailand",30871,2
"639","Thailand",30872,2
"640","Thailand",30873,1
"641","Thailand",30874,2
"642","Thailand",30875,2
"643","Thailand",30876,2
"644","Thailand",30877,1
"645","Thailand",30878,0
"646","Thailand",30879,2
"647","Thailand",30880,0
"648","Thailand",30881,0
"649","Thailand",30882,2
"650","Thailand",30883,2
"651","Thailand",30884,2
"652","Thailand",30885,0
"653","Thailand",30886,0
"654","Thailand",30887,1
"655","Thailand",30888,0
"656","Thailand",30889,0
"657","Thailand",30890,2
"658","Thailand",30891,1
"659","Thailand",30892,2
"660","Thailand",30893,0
"661","Thailand",30894,1
"662","Thailand",30895,2
"663","Thailand",30896,2
"664","Thailand",30897,1
"665","Thailand",30898,0
"666","Thailand",30899,0
"667","Thailand",30900,2
"668","Thailand",30901,2
"669","Thailand",30902,2
"670","China",20401,0
"671","China",20402,0
"672","China",20403,0
"673","China",20404,2
"674","China",20405,0
"675","China",20406,2
"676","China",20407,2
"677","China",20408,0
"678","China",20409,0
"679","China",20410,0
"680","China",20411,1
"681","China",20412,0
"682","China",20413,0
"683","China",20414,1
"684","China",20415,2
"685","China",20416,1
"686","China",20417,2
"687","China",20418,1
"688","China",20419,1
"689","China",20420,1
"690","China",20421,0
"691","China",20422,0
"692","China",20423,0
"693","China",20424,1
"694","China",20425,0
"695","China",20426,0
"696","China",20427,2
"697","China",20428,0
"698","China",20429,0
"699","China",20430,0
"700","China",20431,0
"701","China",20432,2
"702","China",20433,0
"703","China",20434,0
"704","China",20435,0
"705","China",20436,1
"706","China",20437,1
"707","China",20438,0
"708","China",20439,0
"709","China",20440,1
"710","China",20441,1
"711","China",20442,1
"712","China",20443,1
"713","China",20444,1
"714","China",20445,0
"715","China",20446,2
"716","China",20447,1
"717","China",20448,1
"718","China",20449,0
"719","China",20450,1
"720","China",20451,0
"721","China",20452,1
"722","China",20453,0
"723","China",20454,0
"724","China",20455,2
"725","China",20456,0
"726","China",20457,1
"727","China",20458,0
"728","China",20459,0
"729","China",20460,0
"730","China",20461,0
"731","China",20462,0
"732","China",20463,0
"733","China",20464,0
"734","China",20465,0
"735","China",20466,0
"736","China",20467,0
"737","China",20468,0
"738","China",20469,0
"739","China",20470,0
"740","China",20471,2
"741","China",20472,0
"742","China",20473,0
"743","China",20474,0
"744","China",20475,1
"745","China",20476,0
"746","China",20477,1
"747","China",20478,0
"748","China",20479,1
"749","China",20480,0
"750","China",20481,0
"751","China",20482,1
"752","China",20483,1
"753","China",20484,0
"754","China",20485,1
"755","China",20486,2
"756","China",20487,0
"757","China",20488,1
"758","China",20489,0
"759","China",20490,1
"760","China",20491,1
"761","China",20492,0
"762","China",20493,0
"763","China",20494,1
"764","China",20495,1
"765","China",20496,0
"766","China",20497,1
"767","China",20498,0
"768","China",20499,0
"769","China",20500,1
"770","China",20501,1
"771","China",20502,0
"772","China",20503,0
"773","China",20504,0
"774","China",20505,0
"775","China",20506,0
"776","China",20507,1
"777","China",20508,0
"778","China",20509,2
"779","China",20510,0
"780","China",20511,0
"781","China",20512,1
"782","China",20513,0
"783","China",20514,1
"784","China",20515,1
"785","China",20516,1
"786","China",20517,2
"787","China",20518,0
"788","China",20519,0
"789","China",20520,0
"790","China",20521,0
"791","China",20522,1
"792","China",20523,0
"793","China",20524,1
"794","China",20525,0
"795","China",20526,0
"796","China",20527,0
"797","China",20528,0
"798","China",20529,1
"799","China",20530,0
"800","China",20531,1
"801","China",20532,1
"802","China",20533,0
"803","China",20534,1
"804","China",20535,0
"805","China",20536,0
"806","China",20537,2
"807","China",20538,1
"808","China",20539,0
"809","China",20540,0
"810","China",20541,0
"811","China",20542,0
"812","China",20543,1
"813","China",20544,1
"814","China",20545,1
"815","China",20546,0
"816","China",20547,0
"817","China",20548,0
"818","China",20549,0
"819","China",20550,0
"820","China",20551,0
"821","China",20552,0
"822","China",20553,0
"823","China",20554,2
"824","China",20555,0
"825","China",20556,0
"826","China",20557,0
"827","China",20558,0
"828","China",20559,0
"829","China",20560,0
"830","Vanuatu",50801,2
"831","Vanuatu",50802,2
"832","Vanuatu",50803,1
"833","Vanuatu",50804,2
"834","Vanuatu",50805,1
"835","Vanuatu",50806,0
"836","Vanuatu",50807,1
"837","Vanuatu",50808,2
"838","Vanuatu",50809,0
"839","Vanuatu",50810,2
"840","Vanuatu",50811,1
"841","Vanuatu",50812,2
"842","Vanuatu",50813,2
"843","Vanuatu",50814,1
"844","Vanuatu",50815,1
"845","Vanuatu",50816,1
"846","Vanuatu",50817,2
"847","Vanuatu",50818,2
"848","Vanuatu",50819,1
"849","Vanuatu",50820,0
"850","Vanuatu",50821,2
"851","Vanuatu",50822,2
"852","Vanuatu",50823,0
"853","Vanuatu",50824,1
"854","Vanuatu",50825,2
"855","Vanuatu",50826,2
"856","Vanuatu",50827,1
"857","Vanuatu",50828,1
"858","Vanuatu",50829,1
"859","Vanuatu",50830,2
"860","Vanuatu",50831,2
"861","Vanuatu",50832,0
"862","Vanuatu",50833,2
"863","Vanuatu",50834,1
"864","Vanuatu",50835,2
"865","Vanuatu",50836,2
"866","Vanuatu",50837,2
"867","Vanuatu",50838,2
"868","Vanuatu",50839,0
"869","Vanuatu",50840,0
"870","Vanuatu",50841,2
"871","Vanuatu",50842,0
"872","Vanuatu",50843,2
"873","Vanuatu",50844,2
"874","Vanuatu",50845,0
"875","Vanuatu",50846,2
"876","Vanuatu",50847,2
"877","Vanuatu",50848,2
"878","Vanuatu",50849,2
"879","Vanuatu",50850,1
"880","Vanuatu",50851,0
"881","Vanuatu",50852,0
"882","Vanuatu",50853,1
"883","Vanuatu",50854,0
"884","Vanuatu",50855,1
"885","Vanuatu",50856,1
"886","Vanuatu",50857,1
"887","Vanuatu",50858,2
"888","Vanuatu",50859,0
"889","Vanuatu",50860,0
"890","Vanuatu",50861,0
"891","Vanuatu",50862,2
"892","Vanuatu",50863,0
"893","Vanuatu",50864,1
"894","Vanuatu",50865,0
"895","Vanuatu",50866,0
"896","Vanuatu",50867,2
"897","Vanuatu",50868,1
"898","Vanuatu",50869,2
"899","Vanuatu",50870,1
"900","Vanuatu",50871,1
"901","Vanuatu",50872,1
"902","Vanuatu",50873,0
"903","Vanuatu",50874,2
"904","Vanuatu",50875,2
"905","Vanuatu",50876,0
"906","Vanuatu",50877,1
"907","Vanuatu",50878,0
"908","Vanuatu",50879,2
"909","Vanuatu",50880,1
"910","Vanuatu",50881,0
"911","Vanuatu",50882,0
"912","Vanuatu",50883,0
"913","Vanuatu",50884,0
"914","Vanuatu",50885,0
"915","Vanuatu",50886,1
"916","Vanuatu",50887,1
"917","Vanuatu",50888,2
"918","Vanuatu",50889,0
"919","Vanuatu",50890,1
"920","Vanuatu",50891,2
"921","Vanuatu",50892,1
"922","Vanuatu",50893,0
"923","Vanuatu",50894,1
"924","Vanuatu",50895,0
"925","Vanuatu",50896,0
"926","Vanuatu",50897,0
"927","Vanuatu",50898,1
"928","Vanuatu",50899,2
"929","Vanuatu",50900,2
"930","Vanuatu",50901,0
"931","Vanuatu",50902,0
"932","Vanuatu",50903,0
"933","Vanuatu",50904,0
"934","Vanuatu",50905,1
"935","Vanuatu",50906,0
"936","Vanuatu",50907,1
"937","Vanuatu",50908,0
"938","Vanuatu",50909,2
"939","Vanuatu",50910,0
"940","Vanuatu",50911,1
"941","Vanuatu",50912,1
"942","Vanuatu",50913,1
"943","Vanuatu",50914,0
"944","Vanuatu",50915,0
"945","Vanuatu",50916,0
"946","Vanuatu",50917,2
"947","Vanuatu",50918,0
"948","Vanuatu",50919,0
"949","Vanuatu",50920,0
"950","Vanuatu",50921,1
"951","Vanuatu",50922,2
"952","Vanuatu",50923,0
"953","Vanuatu",50924,0
"954","Vanuatu",50925,1
"955","Vanuatu",50926,1
"956","Vanuatu",50927,0
"957","Vanuatu",50928,2
"958","Vanuatu",50929,2
"959","Vanuatu",50930,0
"960","Vanuatu",50931,0
"961","Vanuatu",50932,0
"962","Vanuatu",50933,0
"963","Vanuatu",50934,0
"964","Vanuatu",50935,0
"965","Vanuatu",50936,2
"966","Vanuatu",50937,2
"967","Vanuatu",50938,2
"968","Vanuatu",50939,1
"969","Vanuatu",50940,1
"970","Vanuatu",50941,2
"971","Vanuatu",50942,0
"972","Vanuatu",50943,0
"973","Vanuatu",50944,1
"974","Vanuatu",50945,0
"975","Vanuatu",50946,2
"976","Vanuatu",50947,1
"977","Vanuatu",50948,0
"978","Vanuatu",50949,1
"979","Vanuatu",50950,0
"980","Vanuatu",50951,0
"981","Vanuatu",50952,2
"982","Vanuatu",50953,1
"983","Vanuatu",50954,1
"984","Vanuatu",50955,2
"985","Vanuatu",50956,2
"986","Vanuatu",50957,1
"987","Vanuatu",50958,0
"988","Vanuatu",50959,2
"989","Vanuatu",50960,0
"990","Vanuatu",50961,0
"991","Vanuatu",50962,0
"992","Vanuatu",50963,1
"993","Vanuatu",50964,0
"994","Vanuatu",50965,0
"995","Vanuatu",50966,0
"996","Vanuatu",50967,0
"997","Vanuatu",50968,1
"998","Vanuatu",50969,1
"999","Vanuatu",50970,0
"1000","Vanuatu",50971,0
"1001","Vanuatu",50972,0
"1002","Vanuatu",50973,1
"1003","Vanuatu",50974,2
"1004","Vanuatu",50975,0
"1005","Vanuatu",50976,2
"1006","Vanuatu",50977,0
"1007","Vanuatu",50978,0
"1008","Vanuatu",50979,1
"1009","Vanuatu",50980,1
"1010","Vanuatu",50981,1
"1011","Vanuatu",50982,2
"1012","Vanuatu",50983,1
"1013","Vanuatu",50984,2
"1014","Vanuatu",50985,2
"1015","Vanuatu",50986,2
"1016","Vanuatu",50987,2
"1017","Vanuatu",50988,0
"1018","Vanuatu",50989,2
"1019","Vanuatu",50990,0
"1020","Vanuatu",50991,2
"1021","Vanuatu",50992,2
"1022","Vanuatu",50993,2
"1023","Vanuatu",50994,2
"1024","Vanuatu",50995,0
"1025","Vanuatu",50996,0
