"","epi_ctry","epi_subj","score"
"340","Ghana",40714,4
"341","Ghana",40715,3
"342","Ghana",40716,1
"343","Ghana",40717,1
"344","Ghana",40718,2
"345","Ghana",40719,2
"346","Ghana",40720,1
"347","Ghana",40721,2
"348","Ghana",40722,1
"349","Ghana",40723,3
"350","Ghana",40724,2
"351","Ghana",40725,1
"352","Ghana",40726,2
"353","Ghana",40727,1
"354","Ghana",40728,0
"355","Ghana",40729,3
"356","Ghana",40730,1
"357","Ghana",40731,2
"358","Ghana",40732,0
"359","Ghana",40733,2
"360","Ghana",40734,1
"361","Ghana",40735,1
"362","Ghana",40736,0
"363","Ghana",40737,2
"364","Ghana",40738,2
"365","Ghana",40739,0
"366","Ghana",40740,1
"367","Ghana",40741,2
"368","Ghana",40742,5
"369","Ghana",40743,1
"370","Ghana",40744,0
"371","Ghana",40745,1
"372","Ghana",40746,1
"373","Ghana",40747,3
"374","Ghana",40748,0
"375","Ghana",40749,2
"376","Ghana",40750,1
"377","Ghana",40751,1
"378","Ghana",40752,3
"379","Ghana",40753,1
"380","Ghana",40754,3
"381","Ghana",40755,1
"382","Ghana",40756,2
"383","Ghana",40757,3
"384","Ghana",40758,0
"385","Ghana",40759,3
"386","Ghana",40760,0
"387","Ghana",40761,1
"388","Ghana",40762,3
"389","Ghana",40763,2
"390","Ghana",40764,1
"391","Ghana",40765,1
"392","Ghana",40766,3
"393","Ghana",40767,2
"394","Ghana",40768,0
"395","Ghana",40769,0
"396","Ghana",40770,2
"397","Ghana",40771,0
"398","Ghana",40772,0
"399","Ghana",40773,1
"400","Ghana",40774,2
"401","Ghana",40775,2
"402","Ghana",40776,1
"403","Ghana",40777,3
"404","Ghana",40778,1
"405","Ghana",40779,3
"406","Ghana",40780,4
"407","Ghana",40781,1
"408","Ghana",40782,0
"409","Ghana",40783,2
"410","Ghana",40784,0
"411","Ghana",40785,1
"412","Ghana",40786,3
"413","Ghana",40787,2
"414","Ghana",40788,3
"415","Ghana",40789,3
"416","Ghana",40790,1
"417","Ghana",40791,2
"418","Ghana",40792,2
"419","Ghana",40793,3
"420","Ghana",40794,2
"421","Ghana",40795,3
"422","Ghana",40796,4
"423","Ghana",40797,1
"424","Ghana",40798,0
"425","Ghana",40799,3
"426","Ghana",40800,2
"427","Ghana",40801,0
"428","Ghana",40802,1
"429","Ghana",40803,1
"430","Ghana",40804,2
"431","Ghana",40805,0
"432","Ghana",40806,3
"433","Ghana",40807,4
"434","Ghana",40808,2
"435","Ghana",40809,3
"436","Ghana",40810,0
"437","Ghana",40811,5
"438","Ghana",40812,1
"439","Ghana",40813,3
"440","Ghana",40814,3
"441","Ghana",40815,2
"442","Ghana",40816,1
"443","Ghana",40817,6
"444","Ghana",40818,6
"445","Ghana",40819,3
"446","Ghana",40820,3
"447","Ghana",40821,3
"448","Ghana",40822,3
"449","Ghana",40823,1
"450","Ghana",40824,3
"451","Ghana",40825,2
"452","Ghana",40826,1
"453","Ghana",40827,2
"454","Ghana",40828,4
"455","Ghana",40829,2
"456","Ghana",40830,1
"457","Ghana",40831,3
"458","Ghana",40832,0
"459","Ghana",40833,1
"460","Ghana",40834,1
"461","Ghana",40835,0
"462","Ghana",40836,1
"463","Ghana",40837,2
"464","Ghana",40838,2
"465","Ghana",40839,2
"466","Thailand",30699,1
"467","Thailand",30700,1
"468","Thailand",30701,2
"469","Thailand",30702,3
"470","Thailand",30703,0
"471","Thailand",30704,1
"472","Thailand",30705,0
"473","Thailand",30706,2
"474","Thailand",30707,1
"475","Thailand",30708,3
"476","Thailand",30709,0
"477","Thailand",30710,1
"478","Thailand",30711,1
"479","Thailand",30712,4
"480","Thailand",30713,4
"481","Thailand",30714,3
"482","Thailand",30715,2
"483","Thailand",30716,3
"484","Thailand",30717,2
"485","Thailand",30718,2
"486","Thailand",30719,1
"487","Thailand",30720,3
"488","Thailand",30721,2
"489","Thailand",30722,2
"490","Thailand",30723,2
"491","Thailand",30724,1
"492","Thailand",30725,0
"493","Thailand",30726,2
"494","Thailand",30727,2
"495","Thailand",30728,2
"496","Thailand",30729,2
"497","Thailand",30730,1
"498","Thailand",30731,2
"499","Thailand",30732,2
"500","Thailand",30733,3
"501","Thailand",30734,3
"502","Thailand",30735,2
"503","Thailand",30736,2
"504","Thailand",30737,2
"505","Thailand",30738,1
"506","Thailand",30739,1
"507","Thailand",30740,2
"508","Thailand",30741,3
"509","Thailand",30742,3
"510","Thailand",30743,3
"511","Thailand",30744,1
"512","Thailand",30745,2
"513","Thailand",30746,3
"514","Thailand",30747,2
"515","Thailand",30748,1
"516","Thailand",30749,1
"517","Thailand",30750,2
"518","Thailand",30751,2
"519","Thailand",30752,3
"520","Thailand",30753,4
"521","Thailand",30754,0
"522","Thailand",30755,1
"523","Thailand",30756,2
"524","Thailand",30757,3
"525","Thailand",30758,1
"526","Thailand",30759,2
"527","Thailand",30760,1
"528","Thailand",30761,1
"529","Thailand",30762,1
"530","Thailand",30763,4
"531","Thailand",30764,3
"532","Thailand",30765,1
"533","Thailand",30766,1
"534","Thailand",30767,1
"535","Thailand",30768,1
"536","Thailand",30769,1
"537","Thailand",30770,1
"538","Thailand",30771,1
"539","Thailand",30772,3
"540","Thailand",30773,2
"541","Thailand",30774,2
"542","Thailand",30775,2
"543","Thailand",30776,3
"544","Thailand",30777,1
"545","Thailand",30778,1
"546","Thailand",30779,1
"547","Thailand",30780,2
"548","Thailand",30781,3
"549","Thailand",30782,3
"550","Thailand",30783,3
"551","Thailand",30784,0
"552","Thailand",30785,2
"553","Thailand",30786,3
"554","Thailand",30787,1
"555","Thailand",30788,2
"556","Thailand",30789,0
"557","Thailand",30790,4
"558","Thailand",30791,2
"559","Thailand",30792,2
"560","Thailand",30793,2
"561","Thailand",30794,2
"562","Thailand",30795,1
"563","Thailand",30796,2
"564","Thailand",30797,3
"565","Thailand",30798,4
"566","Thailand",30799,1
"567","Thailand",30800,1
"568","Thailand",30801,2
"569","Thailand",30802,3
"570","Thailand",30803,3
"571","Thailand",30804,3
"572","Thailand",30805,2
"573","Thailand",30806,3
"574","Thailand",30807,2
"575","Thailand",30808,3
"576","Thailand",30809,1
"577","Thailand",30810,2
"578","Thailand",30811,3
"579","Thailand",30812,3
"580","Thailand",30813,3
"581","Thailand",30814,3
"582","Thailand",30815,1
"583","Thailand",30816,3
"584","Thailand",30817,2
"585","Thailand",30818,2
"586","Thailand",30819,4
"587","Thailand",30820,2
"588","Thailand",30821,2
"589","Thailand",30822,3
"590","Thailand",30823,3
"591","Thailand",30824,2
"592","Thailand",30825,2
"593","Thailand",30826,4
"594","Thailand",30827,2
"595","Thailand",30828,2
"596","Thailand",30829,3
"597","Thailand",30830,1
"598","Thailand",30831,2
"599","Thailand",30832,1
"600","Thailand",30833,2
"601","Thailand",30834,3
"602","Thailand",30835,2
"603","Thailand",30836,2
"604","Thailand",30837,2
"605","Thailand",30838,3
"606","Thailand",30839,1
"607","Thailand",30840,2
"608","Thailand",30841,4
"609","Thailand",30842,1
"610","Thailand",30843,2
"611","Thailand",30844,3
"612","Thailand",30845,2
"613","Thailand",30846,3
"614","Thailand",30847,2
"615","Thailand",30848,1
"616","Thailand",30849,5
"617","Thailand",30850,4
"618","Thailand",30851,1
"619","Thailand",30852,2
"620","Thailand",30853,1
"621","Thailand",30854,1
"622","Thailand",30855,2
"623","Thailand",30856,1
"624","Thailand",30857,0
"625","Thailand",30858,2
"626","Thailand",30859,1
"627","Thailand",30860,2
"628","Thailand",30861,2
"629","Thailand",30862,2
"630","Thailand",30863,3
"631","Thailand",30864,3
"632","Thailand",30865,2
"633","Thailand",30866,1
"634","Thailand",30867,1
"635","Thailand",30868,1
"636","Thailand",30869,1
"637","Thailand",30870,0
"638","Thailand",30871,3
"639","Thailand",30872,3
"640","Thailand",30873,1
"641","Thailand",30874,3
"642","Thailand",30875,2
"643","Thailand",30876,3
"644","Thailand",30877,2
"645","Thailand",30878,2
"646","Thailand",30879,3
"647","Thailand",30880,0
"648","Thailand",30881,3
"649","Thailand",30882,3
"650","Thailand",30883,3
"651","Thailand",30884,3
"652","Thailand",30885,3
"653","Thailand",30886,1
"654","Thailand",30887,2
"655","Thailand",30888,2
"656","Thailand",30889,2
"657","Thailand",30890,2
"658","Thailand",30891,3
"659","Thailand",30892,2
"660","Thailand",30893,2
"661","Thailand",30894,2
"662","Thailand",30895,3
"663","Thailand",30896,2
"664","Thailand",30897,1
"665","Thailand",30898,1
"666","Thailand",30899,1
"667","Thailand",30900,0
"668","Thailand",30901,1
"669","Thailand",30902,2
"670","China",20401,0
"671","China",20402,0
"672","China",20403,1
"673","China",20404,1
"674","China",20405,1
"675","China",20406,0
"676","China",20407,1
"677","China",20408,0
"678","China",20409,1
"679","China",20410,0
"680","China",20411,2
"681","China",20412,1
"682","China",20413,0
"683","China",20414,0
"684","China",20415,1
"685","China",20416,1
"686","China",20417,0
"687","China",20418,0
"688","China",20419,2
"689","China",20420,1
"690","China",20421,0
"691","China",20422,1
"692","China",20423,4
"693","China",20424,1
"694","China",20425,0
"695","China",20426,1
"696","China",20427,1
"697","China",20428,2
"698","China",20429,0
"699","China",20430,0
"700","China",20431,1
"701","China",20432,2
"702","China",20433,0
"703","China",20434,0
"704","China",20435,1
"705","China",20436,0
"706","China",20437,0
"707","China",20438,1
"708","China",20439,2
"709","China",20440,1
"710","China",20441,0
"711","China",20442,1
"712","China",20443,0
"713","China",20444,0
"714","China",20445,0
"715","China",20446,1
"716","China",20447,1
"717","China",20448,1
"718","China",20449,0
"719","China",20450,2
"720","China",20451,1
"721","China",20452,0
"722","China",20453,1
"723","China",20454,2
"724","China",20455,3
"725","China",20456,1
"726","China",20457,2
"727","China",20458,4
"728","China",20459,0
"729","China",20460,0
"730","China",20461,2
"731","China",20462,0
"732","China",20463,0
"733","China",20464,0
"734","China",20465,0
"735","China",20466,2
"736","China",20467,2
"737","China",20468,0
"738","China",20469,0
"739","China",20470,1.5
"740","China",20471,1
"741","China",20472,3
"742","China",20473,0
"743","China",20474,0
"744","China",20475,0
"745","China",20476,0
"746","China",20477,2
"747","China",20478,0
"748","China",20479,1
"749","China",20480,0
"750","China",20481,0
"751","China",20482,2
"752","China",20483,1
"753","China",20484,0
"754","China",20485,2
"755","China",20486,3
"756","China",20487,1
"757","China",20488,0
"758","China",20489,1
"759","China",20490,2
"760","China",20491,0
"761","China",20492,1
"762","China",20493,0
"763","China",20494,1
"764","China",20495,2
"765","China",20496,0
"766","China",20497,0
"767","China",20498,1
"768","China",20499,0
"769","China",20500,2
"770","China",20501,2
"771","China",20502,0
"772","China",20503,1
"773","China",20504,1
"774","China",20505,1
"775","China",20506,1
"776","China",20507,2
"777","China",20508,0
"778","China",20509,1
"779","China",20510,0
"780","China",20511,0
"781","China",20512,1
"782","China",20513,0
"783","China",20514,1
"784","China",20515,0
"785","China",20516,2
"786","China",20517,2
"787","China",20518,0
"788","China",20519,0
"789","China",20520,0
"790","China",20521,2
"791","China",20522,0
"792","China",20523,0
"793","China",20524,1
"794","China",20525,0
"795","China",20526,2
"796","China",20527,0
"797","China",20528,0
"798","China",20529,0
"799","China",20530,1
"800","China",20531,0
"801","China",20532,0
"802","China",20533,0
"803","China",20534,3
"804","China",20535,0
"805","China",20536,0
"806","China",20537,2
"807","China",20538,3
"808","China",20539,1
"809","China",20540,1
"810","China",20541,0
"811","China",20542,0
"812","China",20543,0
"813","China",20544,1
"814","China",20545,0
"815","China",20546,1
"816","China",20547,3
"817","China",20548,2
"818","China",20549,2
"819","China",20550,2
"820","China",20551,3
"821","China",20552,2
"822","China",20553,0
"823","China",20554,1
"824","China",20555,0
"825","China",20556,0
"826","China",20557,1
"827","China",20558,1
"828","China",20559,0
"829","China",20560,1
"830","Vanuatu",50801,5
"831","Vanuatu",50802,6
"832","Vanuatu",50803,3
"833","Vanuatu",50804,4
"834","Vanuatu",50805,2
"835","Vanuatu",50806,3
"836","Vanuatu",50807,3
"837","Vanuatu",50808,3
"838","Vanuatu",50809,2
"839","Vanuatu",50810,2
"840","Vanuatu",50811,2
"841","Vanuatu",50812,3
"842","Vanuatu",50813,4
"843","Vanuatu",50814,4
"844","Vanuatu",50815,4
"845","Vanuatu",50816,2
"846","Vanuatu",50817,2
"847","Vanuatu",50818,4
"848","Vanuatu",50819,4
"849","Vanuatu",50820,4
"850","Vanuatu",50821,4
"851","Vanuatu",50822,4
"852","Vanuatu",50823,1
"853","Vanuatu",50824,4
"854","Vanuatu",50825,3
"855","Vanuatu",50826,4
"856","Vanuatu",50827,3
"857","Vanuatu",50828,3
"858","Vanuatu",50829,3
"859","Vanuatu",50830,3
"860","Vanuatu",50831,3
"861","Vanuatu",50832,2
"862","Vanuatu",50833,2
"863","Vanuatu",50834,2
"864","Vanuatu",50835,4
"865","Vanuatu",50836,5
"866","Vanuatu",50837,4
"867","Vanuatu",50838,3
"868","Vanuatu",50839,3
"869","Vanuatu",50840,3
"870","Vanuatu",50841,3
"871","Vanuatu",50842,2
"872","Vanuatu",50843,6
"873","Vanuatu",50844,4
"874","Vanuatu",50845,1
"875","Vanuatu",50846,5
"876","Vanuatu",50847,3
"877","Vanuatu",50848,4
"878","Vanuatu",50849,2
"879","Vanuatu",50850,3
"880","Vanuatu",50851,3
"881","Vanuatu",50852,3
"882","Vanuatu",50853,3
"883","Vanuatu",50854,1
"884","Vanuatu",50855,2
"885","Vanuatu",50856,2
"886","Vanuatu",50857,2
"887","Vanuatu",50858,4
"888","Vanuatu",50859,3
"889","Vanuatu",50860,2
"890","Vanuatu",50861,2
"891","Vanuatu",50862,4
"892","Vanuatu",50863,2
"893","Vanuatu",50864,3
"894","Vanuatu",50865,2
"895","Vanuatu",50866,2
"896","Vanuatu",50867,3
"897","Vanuatu",50868,4
"898","Vanuatu",50869,3
"899","Vanuatu",50870,3
"900","Vanuatu",50871,3
"901","Vanuatu",50872,3
"902","Vanuatu",50873,3
"903","Vanuatu",50874,6
"904","Vanuatu",50875,3
"905","Vanuatu",50876,3
"906","Vanuatu",50877,3
"907","Vanuatu",50878,3
"908","Vanuatu",50879,4
"909","Vanuatu",50880,4
"910","Vanuatu",50881,3
"911","Vanuatu",50882,2
"912","Vanuatu",50883,2
"913","Vanuatu",50884,3
"914","Vanuatu",50885,1
"915","Vanuatu",50886,2
"916","Vanuatu",50887,2
"917","Vanuatu",50888,4
"918","Vanuatu",50889,1
"919","Vanuatu",50890,2
"920","Vanuatu",50891,4
"921","Vanuatu",50892,3
"922","Vanuatu",50893,1
"923","Vanuatu",50894,4
"924","Vanuatu",50895,2
"925","Vanuatu",50896,4
"926","Vanuatu",50897,1
"927","Vanuatu",50898,2
"928","Vanuatu",50899,4
"929","Vanuatu",50900,4
"930","Vanuatu",50901,2
"931","Vanuatu",50902,4
"932","Vanuatu",50903,1
"933","Vanuatu",50904,1
"934","Vanuatu",50905,4
"935","Vanuatu",50906,1
"936","Vanuatu",50907,3
"937","Vanuatu",50908,2
"938","Vanuatu",50909,3
"939","Vanuatu",50910,2
"940","Vanuatu",50911,2
"941","Vanuatu",50912,2
"942","Vanuatu",50913,4
"943","Vanuatu",50914,3
"944","Vanuatu",50915,4
"945","Vanuatu",50916,3
"946","Vanuatu",50917,3
"947","Vanuatu",50918,3
"948","Vanuatu",50919,0
"949","Vanuatu",50920,1
"950","Vanuatu",50921,4
"951","Vanuatu",50922,3
"952","Vanuatu",50923,4
"953","Vanuatu",50924,2
"954","Vanuatu",50925,2
"955","Vanuatu",50926,4
"956","Vanuatu",50927,3
"957","Vanuatu",50928,4
"958","Vanuatu",50929,1
"959","Vanuatu",50930,2
"960","Vanuatu",50931,4
"961","Vanuatu",50932,3
"962","Vanuatu",50933,2
"963","Vanuatu",50934,2
"964","Vanuatu",50935,3
"965","Vanuatu",50936,3
"966","Vanuatu",50937,4
"967","Vanuatu",50938,4
"968","Vanuatu",50939,3
"969","Vanuatu",50940,4
"970","Vanuatu",50941,3
"971","Vanuatu",50942,3
"972","Vanuatu",50943,1
"973","Vanuatu",50944,3
"974","Vanuatu",50945,2
"975","Vanuatu",50946,4
"976","Vanuatu",50947,2
"977","Vanuatu",50948,2
"978","Vanuatu",50949,4
"979","Vanuatu",50950,1
"980","Vanuatu",50951,4
"981","Vanuatu",50952,2
"982","Vanuatu",50953,3
"983","Vanuatu",50954,3
"984","Vanuatu",50955,4
"985","Vanuatu",50956,3
"986","Vanuatu",50957,5
"987","Vanuatu",50958,3
"988","Vanuatu",50959,4
"989","Vanuatu",50960,0
"990","Vanuatu",50961,2
"991","Vanuatu",50962,3
"992","Vanuatu",50963,3
"993","Vanuatu",50964,1
"994","Vanuatu",50965,2
"995","Vanuatu",50966,2
"996","Vanuatu",50967,1
"997","Vanuatu",50968,3
"998","Vanuatu",50969,2
"999","Vanuatu",50970,0
"1000","Vanuatu",50971,3
"1001","Vanuatu",50972,3
"1002","Vanuatu",50973,4
"1003","Vanuatu",50974,4
"1004","Vanuatu",50975,3
"1005","Vanuatu",50976,3
"1006","Vanuatu",50977,0
"1007","Vanuatu",50978,3
"1008","Vanuatu",50979,2
"1009","Vanuatu",50980,3
"1010","Vanuatu",50981,3
"1011","Vanuatu",50982,4
"1012","Vanuatu",50983,5
"1013","Vanuatu",50984,5
"1014","Vanuatu",50985,4
"1015","Vanuatu",50986,3
"1016","Vanuatu",50987,3
"1017","Vanuatu",50988,1
"1018","Vanuatu",50989,5
"1019","Vanuatu",50990,2
"1020","Vanuatu",50991,3
"1021","Vanuatu",50992,4
"1022","Vanuatu",50993,5
"1023","Vanuatu",50994,2
"1024","Vanuatu",50995,2
"1025","Vanuatu",50996,1
